id,label,name,hassteptype,description,triplestoreid
3592,NCM AP Decision,NCM AP,2,,CdvWKanD
3593,NCM AQ Decision,NCM AQ,2,,ViQv1xOS
3594,NCM AR Decision,NCM AR,2,,5s4B5NP5
3595,NCM AS Decision,NCM AS,2,,3FhSvOLn
3596,NCM AA SUM,NCM AA,8,,Qi3wmfXq
3597,NCM AB SUM,NCM AB,8,,5vvczDXN
3598,NCM AC SUM,NCM AC,8,,1PZVFKFr
3599,NCM AD SUM,NCM AD,8,,HpbUvaXE
3600,NCM AE SUM,NCM AE,8,,4IGxtMxX
3601,NCM AF SUM,NCM AF,8,,L1ZkN0nd
3602,NCM AG SUM,NCM AG,8,,DeirPsNX
3603,NCM AH SUM,NCM AH,8,,FHUJXg6D
3604,NCM AI SUM,NCM AI,8,,p9VnqUAv
3605,NCM AJ SUM,NCM AJ,8,,mbmyIogG
3606,NCM AK SUM,NCM AK,8,,BJDd5M0p
3607,NCM AL SUM,NCM AL,8,,nGf3vx68
3608,NCM AM SUM,NCM AM,8,,DgkGQD6s
3609,NCM AA EQUALS,NCM AA,10,,3Y88PKcH
3610,NCM AB EQUALS,NCM AB,10,,y6dtV4gP
3611,NCM AC EQUALS,NCM AC,10,,QAkRO69a
3612,NCM AD EQUALS,NCM AD,10,,raCoTL9p
3613,NCM AC Summation,NCM AC,11,More questions have been put than outcomes recorded,zYarnPGS
3614,NCM AD OR,NCM AD,5,,dJFko3DD
3615,NLM AA AND,NLM AA,4,,J7QWY70F
3616,NLM AB AND,NLM AB,4,,Xw43FJrC
3617,NLM AC AND,NLM AC,4,,NIqScpmG
3618,NLM AD AND,NLM AD,4,,yvspfg7v
3619,NLM AE AND,NLM AE,4,,mjAlK1HY
3620,NLM AF AND,NLM AF,4,,7qVUWrvN
3621,NLM AG AND,NLM AG,4,,TPVkwVUY
3622,NLM AH AND,NLM AH,4,,ucTecmTk
3623,NLM AI AND,NLM AI,4,,0nOzZOwg
3624,NLM AA OR,NLM AA,5,,ltMlanXm
3625,NLM AB OR,NLM AB,5,,yOMJVNZB
3626,NLM AC OR,NLM AC,5,,YlFZE4aD
3627,NLM AD OR,NLM AD,5,,EW2mwji2
3628,NLM AA NOT,NLM AA,3,,HYmvICCz
3629,NLM AB NOT,NLM AB,3,,0V2FTXkL
3630,NLM AC NOT,NLM AC,3,,XnMdOAOq
3631,NLM AD NOT,NLM AD,3,,XRJKIJlQ
3632,NLM AE NOT,NLM AE,3,,PEwlHNTV
3633,NLM AF NOT,NLM AF,3,,jDPKmCSq
3634,NLM AG NOT,NLM AG,3,,SRNKRC8v
3635,NLM AH NOT,NLM AH,3,,s5S6NhhL
3636,NLM AI NOT,NLM AI,3,,Uf4Uoncz
3637,NLM AJ NOT,NLM AJ,3,,TOSAqjh2
3638,NLM AK NOT,NLM AK,3,,oGVoaumD
3639,NLM AL NOT,NLM AL,3,,s949hkPg
3640,NLM AA Decision,NLM AA,2,,Z4T5umc7
3641,NLM AB Decision,NLM AB,2,,9RNodfHu
3642,NLM AC Decision,NLM AC,2,,CfZZM2cZ
3643,NLM AD Decision,NLM AD,2,,ktW0SPyv
3644,NLM AE Decision,NLM AE,2,,OAmnNBmH
3645,NLM AF Decision,NLM AF,2,,Z3s6fDdW
3646,NLM AG Decision,NLM AG,2,,VcBqhZ3T
3647,NLM AH Decision,NLM AH,2,,U3mJY8up
3648,NLM AI Decision,NLM AI,2,,4N98lvnq
3649,NLM AJ Decision,NLM AJ,2,,RzoAy8H1
3650,NLM AK Decision,NLM AK,2,,DqYk4HLE
3651,NLM AL Decision,NLM AL,2,,W84FfyEG
3652,NLM AM Decision,NLM AM,2,,3NBPbcvj
3653,NLM AN Decision,NLM AN,2,,h45uf7Gg
3654,NLM AO Decision,NLM AO,2,,eDh9mZE5
3655,NLM AP Decision,NLM AP,2,,BDNm9Uvi
3656,NLM AQ Decision,NLM AQ,2,,s35ukAbL
3657,NLM AR Decision,NLM AR,2,,u8NQNqDA
3658,NLM AS Decision,NLM AS,2,,EZVZpYbZ
3659,NLM AT Decision,NLM AT,2,,tsUtUKOU
3660,NLM AU Decision,NLM AU,2,,R0agmmlw
3661,NLM AV Decision,NLM AV,2,,K14EI3oX
3662,NLM AW Decision,NLM AW,2,,5Dm2OVqx
3663,NLM AX Decision,NLM AX,2,,VucL5oEy
3664,NLM AY Decision,NLM AY,2,,ZFYLLtff
3665,NLM AZ Decision,NLM AZ,2,,G4huyaqA
3666,NLM BA Decision,NLM BA,2,,0zjOczs2
3667,NLM AA SUM,NLM AA,8,,frqOZaTB
3668,NLM AB SUM,NLM AB,8,,Kk1TjMLs
3669,NLM AC SUM,NLM AC,8,,bDAhh6WM
3670,NLM AD SUM,NLM AD,8,,pIHuQYeJ
3671,NLM AE SUM,NLM AE,8,,Gu2IELON
3672,NLM AF SUM,NLM AF,8,,vFVh78vL
3673,NLM AG SUM,NLM AG,8,,8hh5zRag
3674,NLM AH SUM,NLM AH,8,,H49KIey2
3675,NLM AI SUM,NLM AI,8,,CVlS2elJ
3676,NLM AJ SUM,NLM AJ,8,,9CamJRWb
3677,NLM AK SUM,NLM AK,8,,lxUpVhwj
3678,NLM AL SUM,NLM AL,8,,RK6op9ab
3679,NLM AM SUM,NLM AM,8,,keq80JI5
3680,NLM AN SUM,NLM AN,8,,rNOhsTVV
3681,NLM AO SUM,NLM AO,8,,gSpW8KjM
3682,NLM AP SUM,NLM AP,8,,rHGvjZ5v
3683,NLM AQ SUM,NLM AQ,8,,irGBShNB
3684,NLM AR SUM,NLM AR,8,,NLuTlFlj
3685,NLM AA EQUALS,NLM AA,10,,sSJuOf1r
3686,NLM AB EQUALS,NLM AB,10,,99Yk16fe
3687,NLM AC EQUALS,NLM AC,10,,XVYaAIlK
3688,NLM AD EQUALS,NLM AD,10,,ANMb4SKh
3689,NLM AE EQUALS,NLM AE,10,,dkgEAXpY
3690,NLM AF EQUALS,NLM AF,10,,GXgOegKh
3691,NLM AF Summation,NLM AF,11,Motion(s) can be tabled,PksWyn15
3692,NLM AG Summation,NLM AG,11,Motion(s) to take note of the instrument extant,vReR1WWy
3693,NLM AH Summation,NLM AH,11,More questions have been put than outcomes recorded,eGnJ8sJr
3694,NLM AA Summation,NLM AA,11,Non-fatal motion(s) to object to the instrument extant,Bg895yT8
3695,NLM AC Summation,NLM AC,11,More questions have been put than outcomes recorded,uCnYBE75
3696,NLM AD Summation,NLM AD,11,Motion(s) to stop the instrument becoming law extant,qTEyyf0j
3697,NLM AE Summation,NLM AE,11,Motion(s) to stop the instrument being law extant,hpGpC78A
3698,NCMC AA AND,NCMC AA,4,,vydaCPrN
3699,NCMC AB AND,NCMC AB,4,,pXTbgRuN
3700,NCMC AC AND,NCMC AC,4,,qc1SdIzZ
3701,NCMC AD AND,NCMC AD,4,,4z4X6N1M
3702,NCMC AE AND,NCMC AE,4,,7ttkGn5R
3703,NCMC AF AND,NCMC AF,4,,QkMAHIuR
3704,NCMC AA OR,NCMC AA,5,,ISyNjORp
3705,NCMC AA NOT,NCMC AA,3,,pucPVXFm
3706,NCMC AB NOT,NCMC AB,3,,FYWQ0JZ9
3707,NCMC AC NOT,NCMC AC,3,,ar8e6gJU
3708,NCMC AD NOT,NCMC AD,3,,VxiBoOdH
3709,NCMC AE NOT,NCMC AE,3,,Baxpyk4e
3710,NCMC AF NOT,NCMC AF,3,,mqKClVq6
3711,NCMC AA Decision,NCMC AA,2,,YwMf4LDY
3712,NCMC AB Decision,NCMC AB,2,,faC2XFQZ
3713,NCMC AC Decision,NCMC AC,2,,yKFuJqHg
3714,NCMC AD Decision,NCMC AD,2,,GapAFzCu
3715,NCMC AE Decision,NCMC AE,2,,G8EtAYiD
3716,NCMC AF Decision,NCMC AF,2,,QBMrhzgz
3717,NCMC AG Decision,NCMC AG,2,,62iWVIi9
3718,NCMC AH Decision,NCMC AH,2,,nPQPMQZa
3719,NCMC AA SUM,NCMC AA,8,,Y8db62he
3720,NCMC AB SUM,NCMC AB,8,,OVZkfjDI
3721,NCMC AC SUM,NCMC AC,8,,uUhcsqUo
3722,NCMC AD SUM,NCMC AD,8,,Vo44gaEw
3723,NCMC AE SUM,NCMC AE,8,,ti7j52Uk
3724,NCMC AA EQUALS,NCMC AA,10,,tqg29eNC
3725,NCMC AB EQUALS,NCMC AB,10,,S3ROE8Oa
3726,NCMC AA Summation,NCMC AA,11,Motion to consider the instrument extant,5yK2MiaL
3727,NCMC AB Summation,NCMC AB,11,More questions have been put than outcomes recorded,FmGfrSr0
3728,NCMC AG AND,NCMC AG,4,,ry1BDWag
3729,NLM AJ AND,NLM AJ,4,,QwsKKfxA
3730,MN AQ Summation,MN AQ,11,Fatal motion approved,pKwYGsRC
3731,MN AR Summation,MN AR,11,Debate has taken place,WN42LPbI
3732,MN AS Summation,MN AS,11,Debate can take place,iVKM8iwU
3733,MN AT Summation,MN AT,11,Debate has not taken place,Q9pIsnGz
3734,DN AT Summation,DN AT,11,Debate has not taken place,ptNYodwo
3735,EY NOT,EY,3,,AUeaztkg
3739,CK OR,CK,5,,3XNxiZUb
3740,EZ NOT,EZ,3,,ChmL9RRi
3741,FP AND,FP,4,,Ykvv9LnJ
3742,FQ AND,FQ,4,,yeu7hrTu
3743,CL OR,CL,5,,5GyyFZJg
3766,IPA AA Summation,IPA AA,11,Instrument not withdrawn from the House of Commons,mw4yLvzl
3767,IPA AB Summation,IPA AB,11,Committee decision made but not recorded,Vk2yj3ze
3768,IPA AC Summation,IPA AC,11,Motion that subsections (6) to (9) of section 268 of the Investigatory Powers Act 2016 should apply extant,HwMMas1S
3769,IPA AD Summation,IPA AD,11,More questions have been put than outcomes recorded,4TDrBbPt
3770,IPA AE Summation,IPA AE,11,A debate can take place,PCkGKBzv
3771,IPA AF Summation,IPA AF,11,A debate has taken place,qrHVXZHy
3772,IPA AG Summation,IPA AG,11,More questions have been put than outcomes recorded,TgAA8NM3
3773,IPA AH Summation,IPA AH,11,Motion(s) should be withdrawn,LsOWRC5X
3774,IPA AI Summation,IPA AI,11,Instrument not withdrawn from the House of Lords,IdAz5BSh
3775,IPA AJ Summation,IPA AJ,11,Committee decision on recommendations made but not recorded,BixbgvX0
3776,IPA AL Summation,IPA AL,11,Motion that subsections (6) to (9) of section 268 of the Investigatory Powers Act 2016 should apply extant,b9w109HX
3777,IPA AM Summation,IPA AM,11,More questions have been put than outcomes recorded,JYkJXkRL
3778,IPA AK Summation,IPA AK,11,Instrument laid before Parliament,8a2LSNow
3779,IPA AN Summation,IPA AN,11,JCSI scrutiny reserve met and approval motion can be moved,nA5AtkRZ
3780,IPA AO Summation,IPA AO,11,More questions have been put than outcomes recorded,t3T7IP15
3781,IPA AP Summation,IPA AP,11,Question on motion to approve the instrument not put,YxKhrxoa
3782,IPA AQ Summation,IPA AQ,11,More questions have been put than outcomes recorded,vaFRVosl
3783,IPA AR Summation,IPA AR,11,More questions have been put than outcomes recorded,TJusgisN
3784,IPA AS Summation,IPA AS,11,Instrument rejected in the House of Lords,ry7Z5tgj
3785,IPA AT Summation,IPA AT,11,Pre-approval period ended,Fgoj2q1E
3786,IPA AU Summation,IPA AU,11,A Committee in either House has made recommendations or a House has resolved,IcRG08j9
3797,FR AND,FR,4,,NB94opBc
3798,FS AND,FS,4,,yFDupelp
3799,FT AND,FT,4,,2yEFbMpu
3800,CM OR,CM,5,,ej6bn1um
3801,CN OR,CN,5,,VneSBjSr
3802,CO OR,CO,5,,H2PYaWUp
3803,MA AV Summation,MA AV,11,Instrument laid in the Commons only,fjCWZvJk
3804,MA AW Summation,MA AW,11,Instrument laid in both Houses,jYwp6d2o
3805,DN AU Summation,DN AU,11,Instrument laid in the Commons only,1LEKT4f5
3806,DN AV Summation,DN AV,11,Instrument laid in both Houses,8MF1izix
3807,DN AW Summation,DN AW,11,Instrument laid in both Houses and not withdrawn in either House,XRD89pcA
3808,MN AU Summation,MN AU,11,Instrument laid in the Commons only,waYLGozU
3809,MN AV Summation,MN AV,11,Instrument laid in both Houses,gxQDsdjC
3810,DARO AQ Summation,DARO AQ,11,Decision made but not recorded,DjmYmnHU
3811,DA AV Summation,DA AV,11,Instrument laid in the Commons only,Bcie6RLm
3812,DA AT Summation,DA AT,11,Instrument laid in both Houses and not withdrawn in either House,AJvBznyd
3813,DA AU Summation,DA AU,11,Instrument laid in both Houses,1wPOdj2W
3814,TREATY CC AC Decision,TREATY CC AC,2,,AJ54o22U
3817,DW Decision,DW,2,,KhPxNc8D
3819,DARO AR Summation,DARO AR,11,Motion(s) should be withdrawn,H1MyaVXe
3820,DARO AS Summation,DARO AS,11,Instrument rejected in the House of Lords,7GAagsFU
3821,PNSI AF Summation,PNSI AF,11,Commons committee is caused to consider,uAc8NdOi
3822,PNSI AG Summation,PNSI AG,11,Commons committee is allowed to consider,EfZbYfx4
3823,PNSI AH Summation,PNSI AH,11,Commons committee considered,zGKhqn2A
3824,PNSI AI Summation,PNSI AI,11,A Commons committee has recommended the instrument should be upgraded to the affirmative procedure,Jb5lHlXl
3833,SC AU NOT,SC AU,3,,QUPJ2VsK
3834,SC AV NOT,SC AV,3,,KefxsotE
3835,SC AW NOT,SC AW,3,,xXx6YPKv
3836,SC AT AND,SC AT,4,,IFfp2tRg
3837,SC AU AND,SC AU,4,,ybliC5ri
3838,SC BQ Decision,SC BQ,2,,GDlthvCP
3839,SC BR Decision,SC BR,2,,O2QaBck9
3840,SC BS Decision,SC BS,2,,RKE6g5Zh
3841,SC BT Decision,SC BT,2,,IXrtN4eV
3842,SC BU Decision,SC BU,2,,5S7Onx4r
3843,SC BV Decision,SC BV,2,,jagDRdEF
3844,SC BW Decision,SC BW,2,,kXfrEMna
3845,SC AX SUM,SC AX,8,,War6CGph
3846,SC AY SUM,SC AY,8,,A8HPfozR
3847,SC AK EQUALS,SC AK,10,,z5mtYDyK
3848,SC AP Summation,SC AP,11,Committee decision not recorded,bJYNbk1I
3855,NIA BL Decision,NIA BL,2,,ysTPr3Pd
3856,NIA BM Decision,NIA BM,2,,IukixsuA
3857,NIA BN Decision,NIA BN,2,,88qEaSRV
3858,NIA BO Decision,NIA BO,2,,QGcHjaY3
3859,NIA BP Decision,NIA BP,2,,xtexLjNd
3860,NIA BQ Decision,NIA BQ,2,,LsjxZAAQ
3861,NIA AX NOT,NIA AX,3,,wPElojGr
3862,NIA AY NOT,NIA AY,3,,UdyKgDOZ
3863,NIA AZ NOT,NIA AZ,3,,xaOKTMhv
3864,NIA BA NOT,NIA BA,3,,Umi0prnF
3865,NIA BB NOT,NIA BB,3,,NLh8vkUE
3866,NIA AV AND,NIA AV,4,,WWumbSXc
3867,NIA AW AND,NIA AW,4,,EMmpTgXX
3868,NIA AX AND,NIA AX,4,,7B4Aktx7
3869,NIA AY AND,NIA AY,4,,c7foGRFm
3870,NIA AQ SUM,NIA AQ,8,,qb2DxTH9
3871,NIA AR SUM,NIA AR,8,,47D6BUlf
3872,NIA AI EQUALS,NIA AI,10,,7oNt4lhN
3873,NIA AM Summation,NIA AM,11,Committee decision not recorded,aseEkkqU
3882,PRO AC Summation,PRO AC,11,Non-fatal motion extant,lvPsXWvQ
3883,PRO AD Summation,PRO AD,11,Debate can take place,oOvpPpkk
3884,PRO AE Summation,PRO AE,11,Debate has taken place,14QU8ZKV
3885,PRO AF Summation,PRO AF,11,More questions put than outcomes recorded,7Ojp8XWP
3886,LROCCC AE OR,LROCCC AE,5,,xDTPS0L3
3887,LROCCC AF OR,LROCCC AF,5,,QAz7N9r0
3888,LROCCC AO AND,LROCCC AO,4,,kfeAVHNr
3889,LROCCC AM NOT,LROCCC AM,3,,UK8fYTZr
3890,LROCCC AG OR,LROCCC AG,5,,RwZPljnf
3891,LROCPD BK AND,LROCPD BK,4,,caPaxfnf
3892,LROCPD BJ AND,LROCPD BJ,4,,5juo93Cg
3893,LROCPD AY OR,LROCPD AY,5,,HDBEp8Wc
3894,LROLCC AH NOT,LROLCC AH,3,,CrIY3nkx
3895,LROLCC AC OR,LROLCC AC,5,,gL9fPP20
3896,LROLCC AD OR,LROLCC AD,5,,CJ8Bllto
3897,LROLCC AJ AND,LROLCC AJ,4,,ZqMHdnZk
3898,LROLCC AE OR,LROLCC AE,5,,6ic9yj7s
3899,LROLPD AU AND,LROLPD AU,4,,2f58Qcjf
3900,LROLPD AV AND,LROLPD AV,4,,VawsyRlb
3901,LROLPD AM OR,LROLPD AM,5,,4qcNzm3u
3902,DPRRC AD AND,DPRRC AD,4,,jsTenccd
3903,DPRRC AB OR,DPRRC AB,5,,z3KnEn5d
3904,LRONEG BD AND,LRONEG BD,4,,pH9FH2Ii
3905,LRONEG BE AND,LRONEG BE,4,,L5D6ekpd
3906,LRONEG AG OR,LRONEG AG,5,,X2TIaP1t
3907,LRONEG AH OR,LRONEG AH,5,,XE8ulnlk
3908,LROAFF BA AND,LROAFF BA,4,,ing2o1WL
3909,LROAFF AK OR,LROAFF AK,5,,kxtt3hZc
3910,MARO AM Summation,MARO AM,11,Motions should be withdrawn,qZOatAi2
3911,MARO AN Summation,MARO AN,11,Instrument rejected in the House of Lords ,yL5JGCTq
3912,MARO AO Summation,MARO AO,11,JCHR scrutiny reserve condition met and approval motion can be moved,wcoMGU7w
3913,MARO AP Summation,MARO AP,11,Debate has taken place,QBUrmXJz
3914,JCHRSR AA AND,JCHRSR AA,4,,KZGTYpfZ
3915,JCHRSR AB AND,JCHRSR AB,4,,FlH7uQPU
3916,JCHRSR AC AND,JCHRSR AC,4,,085NcV9f
3917,JCHRSR AD AND,JCHRSR AD,4,,Isi502hM
3918,JCHRSR AA OR,JCHRSR AA,5,,GDeuxnO5
3919,JCHRSR AA NOT,JCHRSR AA,3,,rJ818Njy
3920,JCHRSR AB NOT,JCHRSR AB,3,,jjGFvXul
3921,JCHRSR AC NOT,JCHRSR AC,3,,AMey3f4K
3922,JCHRSR AD NOT,JCHRSR AD,3,,DUYb3t7h
3923,JCHRSR AE NOT,JCHRSR AE,3,,8p074hqv
3924,JCHRSR AF NOT,JCHRSR AF,3,,mbeSzJBJ
3925,JCHRSR AA Decision,JCHRSR AA,2,,rYAhO18o
3926,JCHRSR AB Decision,JCHRSR AB,2,,U9OSl20Y
3927,JCHRSR AC Decision,JCHRSR AC,2,,rv5ew2Yy
3928,JCHRSR AD Decision,JCHRSR AD,2,,bxAYmhir
3929,JCHRSR AE Decision,JCHRSR AE,2,,g8gJrStn
3930,JCHRSR AF Decision,JCHRSR AF,2,,eTUXuE5d
3931,JCHRSR AG Decision,JCHRSR AG,2,,8Rso8QGw
3932,JCHRSR AH Decision,JCHRSR AH,2,,busi5uyT
3933,JCHRSR AI Decision,JCHRSR AI,2,,HJUqS3Vh
3934,JCHRSR AA SUM,JCHRSR AA,8,,Z4MWhF1j
3935,JCHRSR AB SUM,JCHRSR AB,8,,5JOEOWuy
3936,JCHRSR AC SUM,JCHRSR AC,8,,9QHBW2Cv
3937,JCHRSR AD SUM,JCHRSR AD,8,,oSePNThg
3938,JCHRSR AE SUM,JCHRSR AE,8,,9HI3PL21
3939,JCHRSR AA EQUALS,JCHRSR AA,10,,sn2IqUXz
3940,JCHRSR AB EQUALS,JCHRSR AB,10,,u4p3Lasi
3941,JCHRSR AA Summation,JCHRSR AA,11,Motion to dispense with SO 73 extant,QKB58Tk8
3942,JCHRSR AB Summation,JCHRSR AB,11,More questions put than decisions recorded,cnj1k2H9
3943,JCHRSR AC Summation,JCHRSR AC,11,JCHR scrutiny reserve met,TiYBKf9G
3944,JCHRSR AB OR,JCHRSR AB,5,,XJi9RA23
3945,JCHRSR AE AND,JCHRSR AE,4,,8WuQIavr
3946,LROLD AO AND,LROLD AO,4,,GggTlGyg
3947,LROLD AP AND,LROLD AP,4,,XiZqhsdm
3948,LROLD AQ AND,LROLD AQ,4,,VTZ1VXDi
3949,LROLD AR AND,LROLD AR,4,,lGnLwijQ
3950,LROLD AS AND,LROLD AS,4,,DaICDi2g
3951,LROLD AJ NOT,LROLD AJ,3,,2JpKgDuX
3952,LROLD AK NOT,LROLD AK,3,,krBYJ9Ua
3953,LROLD AL NOT,LROLD AL,3,,AchyeEbr
3954,LROLD AM NOT,LROLD AM,3,,GYfvnYnY
3955,LROLD AN NOT,LROLD AN,3,,KS5uoYdt
3956,LROLD AH OR,LROLD AH,5,,MqGqsDqK
3957,LROLD AI OR,LROLD AI,5,,tD4QfX1K
3958,LROLD AC Decision,LROLD AC,2,,rI1gzQhS
3959,LROLD AD Decision,LROLD AD,2,,HHtyWrUi
3960,LROLD AE Decision,LROLD AE,2,,Y8JrlCku
3961,LROLD AF Decision,LROLD AF,2,,0tryPfNb
3962,LROLD AG Decision,LROLD AG,2,,SYkBBURP
3963,LROLD AH Decision,LROLD AH,2,,KLg8s9dX
3964,LROLD AI Decision,LROLD AI,2,,3BEguZjx
3965,LROLD AJ Decision,LROLD AJ,2,,pmVpFFg2
3966,LROLD AA SUM,LROLD AA,8,,sQViZMZG
3967,LROLD AB SUM,LROLD AB,8,,OkSL1rsj
3968,LROLD AC SUM,LROLD AC,8,,konmpU3Q
3969,LROLD AD SUM,LROLD AD,8,,3LWFv3dU
3970,LROLD AE SUM,LROLD AE,8,,6xt111aQ
3971,LROLD AA EQUALS,LROLD AA,10,,RuIB8Dp2
3972,LROLD AB EQUALS,LROLD AB,10,,uGX3Z3Ri
3973,LROLD AM Summation,LROLD AM,11,Motion to consider extant,jCYYi48T
3974,LROLD AN Summation,LROLD AN,11,More questions have been put than outcomes recorded,5upSMdIx
3975,LRO BO Summation,LRO BO,11,Motion to consider extant,23RxOKVq
3976,LRO BP Summation,LRO BP,11,More questions have been put than outcomes recorded,oNbUtHrK
3977,PNSICC AA AND,PNSICC AA,4,,aR15MHP2
3978,PNSICC AA OR,PNSICC AA,5,,FTkmWEN7
3979,PNSICC AA SUM,PNSICC AA,8,,XbgQNcji
3980,PNSICC AA EQUALS,PNSICC AA,10,,nNCPklqn
3981,PNSICC AA Decision,PNSICC AA,2,,OAsMTDcj
3982,PNSICC AB Decision,PNSICC AB,2,,X5pyugU8
3983,PNSICC AC Decision,PNSICC AC,2,,1vHB7Zgz
3984,PNSICC AA NOT,PNSICC AA,3,,Soqhq6Ud
3985,PNSICC AB NOT,PNSICC AB,3,,y1IwND9d
3986,PNSICC AA Summation,PNSICC AA,11,Committee decision made but not recorded,z9igq2NA
3987,PNSICC AB Summation,PNSICC AB,11,Commons committee has considered ,S16JvRXn
3991,PNSICC AB AND,PNSICC AB,4,,Y1HcPT8X
3992,PNSICC AB OR,PNSICC AB,5,,cVVF4TSr
3993,PNSICC AC OR,PNSICC AC,5,,7VP79i9c
3994,PNSICC AD OR,PNSICC AD,5,,EEZwBFIB
3995,PNSICC AC NOT,PNSICC AC,3,,vLNtZIv3
3996,PNSICC AD NOT,PNSICC AD,3,,cw32wQDc
3997,PNSICC AD Decision,PNSICC AD,2,,wzseHKsF
3998,PNSICC AE Decision,PNSICC AE,2,,03zylyAK
3999,PNSICC AB SUM,PNSICC AB,8,,raV6qSoO
4000,PNSICC AB EQUALS,PNSICC AB,10,,P9n1Akw8
4001,PNSICC AD Summation,PNSICC AD,11,Committee decision made but not recorded,89F2JFBL
4002,PNSICC AC Summation,PNSICC AC,11,Commons committee has recommended the instrument should be upgraded to the affirmative procedure,xeUPH5sx
4003,PNSICC AE NOT,PNSICC AE,3,,LRnIPDPq
4004,PNSICC AF NOT,PNSICC AF,3,,N1ub1QWm
4005,PNSICC AC AND,PNSICC AC,4,,0WHG8SlX
4006,PNSICC AF Decision,PNSICC AF,2,,TF7qKVOm
4007,PNSICC AG Decision,PNSICC AG,2,,Zvqll9gr
4008,PNSICC AH Decision,PNSICC AH,2,,r7qnqLMM
4009,PNSICC AC EQUALS,PNSICC AC,10,,BkVvDBwy
4010,PNSICC AC SUM,PNSICC AC,8,,gJfSdg6z
4011,PNSICC AE Summation,PNSICC AE,11,Committee decision made but not recorded,tA2yTUF9
4014,PNSICC AE OR,PNSICC AE,5,,l2X7qfDU
4015,PNSICC AF OR,PNSICC AF,5,,IG3qVd9q
4016,PNSICC AG OR,PNSICC AG,5,,9XVuNWJi
4033,SC AC OR,SC AC,5,,QdRwPKm8
4034,SC AD OR,SC AD,5,,pyuBBoDe
4035,SC AE OR,SC AE,5,,lwC0r6Rl
4036,SC AF OR,SC AF,5,,AVMgfKVl
4037,SC AV AND,SC AV,4,,5GZABbJj
4038,SC AW AND,SC AW,4,,Lk5zh8MM
4039,SC AX AND,SC AX,4,,47E4n4gh
4040,SC AY AND,SC AY,4,,35hgLO6s
4041,SC AX NOT,SC AX,3,,ChPSuJ6I
4042,SC AY NOT,SC AY,3,,qpXKxcEr
4043,SC AZ NOT,SC AZ,3,,FCz4zGLA
4044,SC BA NOT,SC BA,3,,3fxLAJQi
4045,SC BB NOT,SC BB,3,,LAnsmMrs
4046,SC BC NOT,SC BC,3,,lYrb0UuY
4047,SC BX Decision,SC BX,2,,fP8FZJ83
4048,SC BY Decision,SC BY,2,,KqV6F4yh
4049,SC BZ Decision,SC BZ,2,,F9p6pdWa
4050,SC CA Decision,SC CA,2,,EdYPIbYH
4051,SC CB Decision,SC CB,2,,VZ1xkZd4
4052,SC CC Decision,SC CC,2,,HS0maxBD
4053,SC CD Decision,SC CD,2,,3yFuHJwS
4054,SC CE Decision,SC CE,2,,KruVWZ06
4055,SC CF Decision,SC CF,2,,k1jAWQdd
4056,SC CG Decision,SC CG,2,,Y5LvF1bS
4057,SC CH Decision,SC CH,2,,YgoQrUu0
4058,SC CI Decision,SC CI,2,,N4KoHlGN
4059,SC CJ Decision,SC CJ,2,,BIsGd796
4060,SC CK Decision,SC CK,2,,N0bkXZCo
4061,SC CL Decision,SC CL,2,,HFBQ9nuT
4062,SC CM Decision,SC CM,2,,z62RLKHK
4063,SC CN Decision,SC CN,2,,VRc9WO90
4064,SC AZ SUM,SC AZ,8,,2bFwZx6H
4065,SC BA SUM,SC BA,8,,uqFqcZn8
4066,SC BB SUM,SC BB,8,,pF4pJIpo
4067,SC BC SUM,SC BC,8,,aVYQRZnG
4068,SC AL EQUALS,SC AL,10,,GDrJNIVj
4069,SC AM EQUALS,SC AM,10,,RXp1Qw4P
4070,SC AQ Summation,SC AQ,11,Committee decision not recorded,aY0OYDWC
4071,SC AR Summation,SC AR,11,Committee decision not recorded,LRMVy2fw
4079,NIA AJ OR,NIA AJ,5,,KFMvAoc2
4080,NIA AK OR,NIA AK,5,,1yQAF3BR
4081,NIA AZ AND,NIA AZ,4,,20F13KXQ
4082,NIA BA AND,NIA BA,4,,eAOk9Tpb
4083,NIA BB AND,NIA BB,4,,a2HNHeQy
4084,NIA BC AND,NIA BC,4,,L3KXOh9w
4085,NIA BC NOT,NIA BC,3,,ttEJxdMt
4086,NIA BD NOT,NIA BD,3,,tHJ8X64u
4087,NIA BE NOT,NIA BE,3,,N2LJmlXt
4088,NIA BF NOT,NIA BF,3,,dABKwalv
4089,NIA BG NOT,NIA BG,3,,ZcirEeU4
4090,NIA BR Decision,NIA BR,2,,YhPmkpAM
4091,NIA BS Decision,NIA BS,2,,g2o9imJC
4092,NIA BT Decision,NIA BT,2,,W0D9fwfy
4093,NIA BU Decision,NIA BU,2,,KloSC13A
4094,NIA BV Decision,NIA BV,2,,Amg83DHS
4095,NIA BW Decision,NIA BW,2,,fRVrpmk7
4096,NIA BX Decision,NIA BX,2,,8GfknBSN
4097,NIA BY Decision,NIA BY,2,,xM7jsLjg
4098,NIA AS SUM,NIA AS,8,,6nncWJpt
4099,NIA AT SUM,NIA AT,8,,km2cVo6T
4100,NIA AJ EQUALS,NIA AJ,10,,F79n1KIj
4101,NIA AN Summation,NIA AN,11,Committee decision not recorded,zSTO0ITV
4102,PNSICC AH OR,PNSICC AH,5,,kfVOXAnF
